SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
532313,MAHINDRALIFE,A ,Q,461.40,482.00,461.40,475.90,482.00,471.00,232,2711,1277613.00,
532320,VAARAD      ,X ,Q,3.75,3.75,3.60,3.60,3.60,3.80,2,1001,3603.00,
532321,CADILA HEALT,A ,Q,468.00,471.10,459.85,468.35,468.35,467.80,1854,341608,159585445.00,
532323,SHIVA CEMENT,X ,Q,22.40,22.90,21.35,21.75,22.15,21.60,434,236272,5177495.00,
532324,CINEVISTA   ,B ,Q,5.86,6.20,5.50,5.97,5.81,5.74,134,14308,83337.00,
532326,INTENS TECH ,B ,Q,40.60,40.75,39.70,40.10,40.10,40.05,74,6063,243846.00,
532329,DANLAW TECH.,XT,Q,147.00,147.00,133.85,140.90,140.90,140.40,72,3596,513032.00,
532331,AJANTA PHARM,A ,Q,1811.50,1819.60,1781.00,1793.70,1781.00,1806.90,298,2874,5173937.00,
532333,HB PORTFOLIO,X ,Q,17.50,18.75,17.50,18.50,18.50,17.95,25,1610,28910.00,
532334,HB ESTATE DE,X ,Q,9.57,10.45,9.57,9.69,10.45,10.05,18,1451,13958.00,
532339,COMPUCOM SOF,B ,Q,9.00,9.00,8.52,8.63,8.74,8.64,45,15186,131567.00,
532341,IZMO        ,B ,Q,46.40,48.95,46.40,48.30,48.95,47.30,63,1927,90876.00,
532343,TVS MOTOR L ,A ,Q,647.80,655.00,639.00,652.50,654.00,650.05,1827,65525,42326178.00,
532344,SOFTSOL (I) ,X ,Q,63.15,64.00,56.85,61.65,63.55,63.15,35,916,54085.00,
532345,GATI LTD.   ,A ,Q,91.70,93.90,90.40,92.20,91.80,91.45,292,30578,2818783.00,
532348,SUBEX LTX   ,B ,Q,24.85,26.45,24.60,26.10,26.10,24.85,1666,736348,18994553.00,
532349,TRANSPORT CO,A ,Q,251.50,251.50,248.80,249.90,248.80,253.65,88,821,205415.00,
532350,PADMALAYA TE,Z ,Q,2.40,2.56,2.33,2.56,2.56,2.45,23,6347,15518.00,
532351,AKSH OPTIFIB,B ,Q,7.04,7.09,6.51,7.02,7.02,6.77,163,64176,438600.00,
532356,TRIVENI ENGG,A ,Q,72.80,73.20,71.50,71.95,72.65,71.95,393,45561,3286891.00,
532357,MUKTA ARTS  ,B ,Q,30.90,31.00,30.45,30.80,30.65,30.50,21,512,15806.00,
532359,HITKIT GLOB ,XT,Q,0.51,0.51,0.49,0.50,0.50,0.50,18,9487,4692.00,
532362,NAGPUR POWER,X ,Q,27.90,27.90,27.90,27.90,27.90,26.60,13,5819,162350.00,
532365,DYNACONS SYS,B ,Q,58.45,59.00,56.20,56.20,57.10,57.50,47,3188,180865.00,
532366,PNB GILTS   ,B ,Q,55.75,56.80,55.75,55.90,56.00,56.10,1068,158808,8918404.00,
532368,BCG         ,B ,Q,6.91,7.82,6.91,7.70,7.70,7.11,1676,1801136,13557855.00,
532369,RAMCO INDS. ,A ,Q,228.00,239.00,228.00,237.80,239.00,237.40,374,5721,1357062.00,
532370,RAMCO  SYSTM,A ,Q,631.00,638.45,623.25,626.45,625.00,634.95,1021,10713,6740565.00,
532371,TATA TELESER,T ,Q,19.00,19.00,19.00,19.00,19.00,19.95,901,108663,2064597.00,
532372,VIRINCHI    ,X ,Q,46.85,46.85,44.65,44.95,44.95,46.30,211,23276,1053160.00,
532373,WEPSOLN     ,X ,Q,24.50,24.50,22.50,22.75,22.75,23.55,23,2595,59172.00,
532374,STER TECH   ,A ,Q,180.40,181.30,178.10,178.70,178.75,180.10,1569,69366,12412927.00,
532375,TIPSINDUSTR ,T ,Q,400.00,401.40,382.10,401.40,401.40,382.30,99,5103,2047158.00,
532376,MRO-TEK     ,B ,Q,25.00,25.00,25.00,25.00,25.00,23.85,3,190,4750.00,
532378,UNIVERSAL A ,X ,Q,0.73,0.73,0.73,0.73,0.73,0.73,3,500,365.00,
532379,FIRSTOBJ    ,X ,Q,5.98,5.98,5.42,5.42,5.42,5.70,5,1100,6522.00,
532380,BABA ARTS   ,X ,Q,10.99,10.99,9.51,10.32,10.32,10.00,62,4508,45696.00,
532382,BALAJI TELE.,A ,Q,62.75,62.90,61.70,61.70,61.80,62.25,250,10807,673090.00,
532384,TYCHE INDS  ,X ,Q,218.00,224.00,215.25,216.90,216.90,217.50,185,7651,1658031.00,
532386,CALIFORN.SOF,B ,Q,9.39,9.39,9.01,9.25,9.26,9.34,56,5344,49334.00,
532387,PRITISHN COM,B ,Q,18.30,19.30,18.30,18.65,18.65,19.40,10,900,16954.00,
532388,INDIAN OVER.,A ,Q,11.50,11.55,11.27,11.36,11.36,11.36,1275,973649,11128410.00,
532390,TAJ GVK HOTL,A ,Q,135.95,135.95,131.00,133.20,133.05,133.60,266,10214,1356379.00,
532391,OPTO CIRCUIT,B ,Q,4.98,5.01,4.85,4.87,4.87,4.98,223,67462,331580.00,
532392,CREATIVE EYE,B ,Q,3.00,3.09,3.00,3.09,3.09,3.10,5,2370,7110.00,
532395,AXISCADES   ,B ,Q,50.80,51.20,50.40,50.80,50.95,50.40,158,7758,393584.00,
532398,UMESL       ,T ,Q,6.42,6.42,6.42,6.42,6.42,6.75,9,2535,16274.00,
532400,BSOFT       ,A ,Q,258.90,260.90,250.20,252.75,252.75,256.65,2428,74818,19088165.00,
532404,SAVEN TECHNO,X ,Q,35.50,38.50,35.50,36.00,36.00,37.35,234,33730,1206063.00,
532406,AVANTEL LTD ,X ,Q,394.50,404.80,386.00,389.40,389.40,393.40,147,3191,1251274.00,
532407,MOSCHIP     ,X ,Q,16.10,17.50,16.10,17.00,17.35,16.75,204,65605,1104789.00,
532408,MEGASOFT LTD,B ,Q,11.10,11.25,11.00,11.06,11.05,10.93,22,16113,178662.00,
532410,TRANSCORP IN,X ,Q,9.63,9.63,9.12,9.39,9.39,9.44,20,2094,19910.00,
532413,CEREBRA INTE,B ,Q,60.40,63.20,57.15,58.50,58.50,59.70,1113,209627,12628567.00,
532419,SMARTLINK   ,B ,Q,89.60,90.00,87.00,89.45,89.45,88.90,10,847,74992.00,
532424,GODREJ CONS ,A ,Q,749.45,751.00,740.60,749.80,749.45,743.55,887,28098,20974414.00,
532425,GENUSPRIME  ,X ,Q,4.35,4.35,4.35,4.35,4.35,4.27,2,236,1026.00,
532430,BF UTILI    ,A ,Q,286.00,289.80,283.95,286.35,287.20,285.10,609,25574,7323904.00,
532432,UNITD SPR   ,B ,Q,572.45,574.85,563.20,572.80,572.75,568.45,4144,91211,51917900.00,
532435,SANINFRA    ,X ,Q,97.75,97.75,92.00,96.00,96.00,96.35,20,293,27801.00,
532439,OLECTRA     ,B ,Q,180.00,184.50,174.65,178.55,178.55,177.25,1642,68786,12355970.00,
532440,MPS LTD     ,B ,Q,467.15,498.00,463.00,484.35,486.95,468.35,188,1565,754702.00,
532441,RNBOWDENIM  ,X ,Q,1.33,1.33,1.33,1.33,1.33,1.40,2,2080,2766.00,
532443,CERA SANITAR,A ,Q,3540.00,3595.75,3504.00,3570.70,3567.90,3528.75,323,836,2978170.00,
532444,T. SPIRITUAL,XT,Q,0.52,0.52,0.52,0.52,0.52,0.50,1,30,15.00,
532454,BHARTI ARTL ,A ,Q,606.10,606.10,580.50,590.10,590.10,598.80,11617,899130,531157398.00,
532455,SHALIMAR WIR,X ,Q,5.26,5.26,4.79,5.11,5.11,5.03,28,487,2465.00,
532456,COMPUAGE INF,B ,Q,14.95,15.05,14.80,14.95,14.95,14.95,65,20910,312877.00,
532457,GULSHAN POLY,B ,Q,92.10,95.35,92.10,93.60,94.00,92.90,147,5575,523104.00,
532459,FAZE3AUTO   ,X ,Q,73.70,73.70,61.10,61.25,61.10,67.85,139,16640,1048433.00,
532460,PONNI SUG(ER,B ,Q,144.05,149.80,144.05,145.05,145.05,143.70,15,236,34213.00,
532461,PUNJAB NATIO,A ,Q,39.05,40.00,38.75,39.45,39.45,39.05,9701,9601616,377806361.00,
532466,ORACLE FIN  ,A ,Q,3230.00,3245.75,3184.50,3199.15,3198.25,3228.05,376,1340,4291222.00,
532468,KAMAHOLDING ,A ,Q,5998.00,5998.00,5801.00,5851.15,5880.00,5925.35,57,175,1023333.00,
532475,APTECH LTD  ,A ,Q,216.75,224.95,215.05,221.80,221.80,215.60,3048,225561,49682372.00,
532477,UNION BANK L,A ,Q,33.75,34.10,33.40,33.65,33.65,33.75,1076,375496,12667522.00,
532478,UNITED BREWA,A ,Q,1295.00,1295.00,1226.80,1255.40,1254.10,1275.55,1631,26830,33472100.00,
532479,ISMT LTD    ,B ,Q,11.34,11.58,10.94,11.02,10.94,11.40,75,11083,123813.00,
532481,NOIDA-TOLL B,B ,Q,5.89,6.10,5.81,6.04,6.05,6.00,84,23979,144396.00,
532482,GRANULES (I),A ,Q,331.00,342.90,331.00,338.25,338.25,327.05,7097,230484,77896029.00,
532483,CANARA BANK ,A ,Q,156.00,161.45,153.85,160.60,160.60,155.65,8834,1555961,244501655.00,
532485,BALMER LA.IN,B ,Q,400.00,402.00,396.10,399.00,399.75,399.20,242,10516,4198404.00,
532486,POKARNA LTD ,B ,Q,254.00,257.35,237.00,239.35,237.00,253.60,747,12045,2952403.00,
532488,DIVI'S LAB. ,A ,Q,3740.00,3759.95,3676.90,3750.20,3750.20,3721.60,2513,29056,108085589.00,
532493,ASTRA MICRO ,A ,Q,119.65,120.00,118.35,119.25,119.75,119.15,168,8389,999321.00,
532497,RADICOKHAIT ,A ,Q,516.25,527.40,516.25,521.25,523.80,516.70,1348,59074,30806535.00,
532498,SHRMCITYUN  ,A ,Q,1470.15,1530.00,1467.05,1482.05,1486.45,1470.15,397,2271,3403682.00,
532500,MARUTISUZUK ,A ,Q,7624.00,7670.00,7508.60,7623.80,7623.80,7626.90,4478,29888,226758350.00,
532503,RAJAPAMILLS ,X ,Q,725.10,744.00,720.00,738.00,738.00,740.25,234,2370,1734906.00,
532504,NAVIN FLUORI,A ,Q,2484.00,2568.60,2484.00,2550.45,2540.60,2516.00,652,4726,11952669.00,
532505,UCOBANK     ,A ,Q,13.21,13.21,12.95,12.99,12.99,13.14,792,212812,2774327.00,
532507,BAG FIL MED ,B ,Q,2.61,2.71,2.59,2.63,2.63,2.61,75,20029,52805.00,
532508,JSL         ,A ,Q,76.65,76.65,73.80,75.15,75.15,75.40,859,103744,7787889.00,
532509,SUPRAJIT ENG,A ,Q,239.35,244.50,234.75,243.80,243.50,237.65,226,6531,1556241.00,
532513,TVSELE      ,B ,Q,123.80,123.80,118.10,120.55,121.50,122.35,157,7073,855146.00,
532514,INDRA GAS   ,A ,Q,564.45,564.45,550.00,556.75,556.75,556.55,1873,73593,40880792.00,
532515,TV TODAY    ,A ,Q,243.20,249.10,243.00,248.85,248.70,241.70,88,1332,328358.00,
532521,PALRED      ,T ,Q,74.10,81.60,74.00,76.55,76.30,77.80,107,13099,998882.00,
532522,PETRONET LNG,A ,Q,244.30,244.30,237.15,240.95,240.95,242.20,2177,121761,29169688.00,
532523,BIOCON LTD. ,A ,Q,402.00,409.95,399.85,408.05,407.25,404.65,1701,97956,39686554.00,
532524,PTC INDIA   ,A ,Q,63.90,65.55,63.90,64.60,64.60,63.70,1504,263042,17048325.00,
532525,BANK MAHA   ,A ,Q,16.00,16.00,15.29,15.41,15.41,15.96,1456,491235,7673685.00,
532527,RK FORGINGS ,A ,Q,538.10,558.00,526.50,537.20,537.20,541.80,142,1534,814342.00,
532528,DATAM GLOB  ,B ,Q,113.50,117.90,112.75,115.65,115.65,113.00,406,18297,2100188.00,
532529,NDTV        ,B ,Q,43.85,43.85,43.85,43.85,43.85,39.90,29,5302,232492.00,
532531,STAR        ,A ,Q,863.40,863.40,843.00,846.85,843.20,848.65,674,25146,21326142.00,
532532,JAIPRA      ,A ,Q,7.39,7.39,6.96,7.00,7.00,7.29,3751,1602452,11345041.00,
532538,ULTRATECH CM,A ,Q,6423.30,6586.05,6324.80,6392.80,6395.00,6417.60,4934,37854,244416952.00,
532539,MINDA IND   ,A ,Q,586.00,586.90,561.40,578.65,584.00,579.90,819,11192,6423023.00,
532540,TCS LTD.    ,A ,Q,3177.00,3219.30,3158.95,3210.95,3210.95,3175.80,4217,61444,196350515.00,
532541,COFORGE     ,A ,Q,2545.15,2619.45,2520.95,2603.15,2595.75,2545.25,2224,16838,43649766.00,
532543,GULFPETRO   ,B ,Q,43.00,43.20,42.00,42.15,42.50,42.95,164,11317,482639.00,
532548,CENTURYPLY  ,A ,Q,294.65,300.00,282.85,292.65,288.25,282.85,1048,38901,11276053.00,
532553,WELENT      ,A ,Q,92.10,92.10,88.70,89.20,89.20,91.45,214,12553,1127841.00,
532555,NTPC LTD    ,A ,Q,99.95,100.55,98.65,99.80,99.80,100.00,4780,1058216,105188620.00,
532604,SALSTEEL    ,B ,Q,3.64,3.66,3.55,3.66,3.66,3.73,21,6705,24249.00,
532605,JBM AUTO    ,B ,Q,408.90,411.70,395.00,398.55,400.65,409.65,280,3444,1385727.00,
532610,DWAR SUGAR  ,A ,Q,27.00,27.25,26.70,27.05,27.00,26.70,226,51875,1397907.00,
532612,INDOCO REM  ,A ,Q,317.00,317.30,299.90,301.60,302.00,314.55,663,12634,3879288.00,
532613,VIPCLOTHNG  ,T ,Q,14.40,14.63,13.30,14.54,14.63,13.94,99,26203,370122.00,
532616,XCHANGING   ,B ,Q,78.80,78.80,72.65,73.45,72.70,76.90,1243,63214,4748628.00,
532617,JETAIRWAYS  ,Z ,Q,105.00,105.00,101.00,105.00,105.00,100.00,449,56149,5878396.00,
532621,MORARJETEX  ,B ,Q,13.50,13.50,12.96,13.10,13.40,12.98,15,4740,62526.00,
532622,GATEWAY DIST,A ,Q,163.15,165.95,159.95,164.05,164.05,162.80,311,8687,1413966.00,
532624,JINDALPH    ,B ,Q,32.00,32.00,32.00,32.00,32.00,31.50,6,615,19680.00,
532626,PONDY OXIDES,X ,Q,230.90,240.00,230.90,236.55,236.55,230.90,235,8518,2008034.00,
532627,JPPOWER     ,B ,Q,2.50,2.50,2.40,2.43,2.43,2.50,11494,4351481,10663121.00,
532628,3I INFOTECH ,B ,Q,6.55,6.67,6.27,6.32,6.32,6.57,10265,3230757,20715554.00,
532629,MCNALLYB    ,T ,Q,11.35,11.35,11.35,11.35,11.35,10.81,24,10325,117188.00,
532630,GOKALDAS    ,B ,Q,78.00,78.65,77.00,77.15,77.25,77.25,83,4152,321580.00,
532633,ALLSEC TECH ,B ,Q,321.75,343.50,318.10,333.95,333.35,323.30,984,7987,2669263.00,
532636,IIFL        ,A ,Q,228.00,244.75,226.95,244.75,244.75,222.50,4745,986507,240628441.00,
532637,MAN DRUGORG ,B ,Q,138.60,139.05,134.15,137.45,137.75,136.65,188,6577,898302.00,
532638,SHOPPER STOP,A ,Q,198.00,201.70,197.75,198.30,198.90,200.65,149,4740,943505.00,
532640,CYBER MEDIA ,T ,Q,8.56,8.56,7.78,8.56,8.56,8.16,33,11798,100612.00,
532641,NDL         ,B ,Q,29.05,29.70,28.35,29.40,29.45,29.05,65,4287,124602.00,
532642,JSWHL       ,A ,Q,3838.00,3895.00,3818.00,3869.20,3895.00,3896.85,32,90,347062.00,
532644,JK CEMENT   ,A ,Q,2332.80,2425.00,2305.40,2384.05,2376.80,2260.60,4472,28423,67809439.00,
532645,BEEYU OVERSE,X ,Q,0.64,0.64,0.64,0.64,0.64,0.64,1,100,64.00,
532648,YES BANK    ,A ,Q,16.80,16.80,16.30,16.40,16.40,16.65,10764,6625743,108712798.00,
532649,NECTAR LIFE ,B ,Q,20.50,20.70,20.25,20.30,20.30,20.40,147,18924,387592.00,
532650,MSP STEEL   ,B ,Q,7.95,8.30,7.71,8.20,8.19,7.95,70,16221,131224.00,
532651,SPL INDS    ,B ,Q,42.80,42.80,41.05,42.35,42.50,41.40,140,10788,450535.00,
532652,KARNATAKA BK,A ,Q,65.80,66.25,64.20,64.85,64.85,65.80,589,151782,9936189.00,
532654,MCLEOD RUSSE,B ,Q,18.95,18.95,18.25,18.60,18.60,18.80,171,43603,807437.00,
532656,FACOR ALLOYS,XT,Q,3.00,3.00,2.85,2.95,2.95,3.00,118,143615,417301.00,
532659,IDFC        ,A ,Q,45.40,48.00,44.40,47.10,47.10,45.00,3553,1365478,63907997.00,
532660,VIVIMED LABS,B ,Q,16.50,16.70,16.25,16.30,16.25,16.60,53,15406,253895.00,
532661,RANE MADRAS ,B ,Q,287.00,292.95,274.70,286.15,286.90,288.10,167,866,243942.00,
532662,HT MEDIA    ,B ,Q,18.35,18.55,17.55,18.25,18.25,17.75,144,17407,314166.00,
532663,SASKEN      ,A ,Q,858.00,858.00,804.95,813.90,812.40,819.45,300,1484,1213979.00,
532666,FCS SOFTWARE,T ,Q,0.81,0.85,0.78,0.85,0.85,0.81,395,1380483,1149657.00,
532667,SUZLONENERGY,A ,Q,6.23,6.23,6.01,6.10,6.10,6.24,4606,8222537,50124511.00,
532668,AURIONPRO SO,B ,Q,76.20,81.10,76.10,76.55,80.00,79.00,196,5051,398474.00,
532670,RENUKA SUGAR,B ,Q,9.80,9.85,9.44,9.62,9.62,9.95,567,474123,4574064.00,
532673,KM SUGARMILL,B ,Q,10.63,10.89,10.45,10.72,10.62,10.71,118,12326,131754.00,
532674,BANNARI AMMA,B ,Q,154.00,154.00,145.20,148.70,148.65,149.95,102,5282,784081.00,
532678,BOMBAY RAYON,B ,Q,10.70,10.91,10.50,10.90,10.90,10.88,185,13527,145202.00,
532679,SORILINFRA  ,B ,Q,119.35,122.15,117.35,119.05,119.40,118.15,272,11974,1430737.00,
532683,AIAENGINEER ,A ,Q,1996.00,1996.00,1955.00,1963.95,1962.35,1991.40,169,616,1211116.00,
532684,EVEREST KANT,B ,Q,62.00,62.80,60.30,61.20,61.60,61.40,345,42983,2642954.00,
532686,KERNEX MICRO,T ,Q,26.30,27.55,25.40,25.40,25.40,26.25,16,2744,72391.00,
532687,REPRO INDIA ,B ,Q,374.10,398.00,374.10,395.30,395.35,376.60,186,1961,765885.00,
532689,PVR LTD     ,A ,Q,1520.00,1524.20,1490.10,1498.50,1496.30,1500.10,2906,54987,82734478.00,
532692,RADHA MADHAV,B ,Q,3.09,3.09,2.94,2.94,2.94,3.09,45,41573,123021.00,
532693,PUNJ LLOYD  ,Z ,Q,2.00,2.05,1.90,1.90,1.92,2.00,114,259297,501044.00,
532694,BARTRONICSIN,Z ,Q,2.68,2.79,2.66,2.66,2.66,2.80,27,19441,51769.00,
532695,CELEBRITYFAS,T ,Q,5.39,5.39,5.23,5.39,5.39,5.39,10,666,3581.00,
532696,EDUCOMP SOLN,Z ,Q,3.18,3.18,3.04,3.12,3.12,3.18,38,12948,40467.00,
532698,NITINSPINNER,B ,Q,77.00,79.00,71.35,71.95,71.95,74.20,220,13851,1025288.00,
532699,ROYALORCH   ,B ,Q,72.15,72.15,70.50,70.65,70.50,71.70,65,3822,270231.00,
532700,ENT NETWORK ,B ,Q,156.00,164.50,156.00,160.35,160.25,162.60,125,2486,400509.00,
532701,CELLA       ,Z ,Q,5.21,5.21,5.05,5.19,5.05,4.98,7,5939,30910.00,
532702,GUJ PETRONET,A ,Q,225.00,228.40,215.95,226.60,225.55,221.95,1377,85926,19346237.00,
532705,JAGRAN PRAK ,A ,Q,44.95,44.95,43.95,44.20,44.15,44.80,280,27947,1236885.00,
532706,INOX LEISURE,A ,Q,336.00,337.10,329.00,331.50,332.00,336.70,1728,61116,20304423.00,
532707,DYNEMIC PRO ,B ,Q,376.50,380.00,360.00,367.00,367.00,376.15,831,19098,7027718.00,
532710,SADBHAV ENGG,A ,Q,63.50,64.10,62.30,62.60,62.60,63.70,375,87340,5490000.00,
532712,REL COM LTD ,B ,Q,1.78,1.83,1.78,1.80,1.80,1.78,1421,3863161,6930803.00,
532713,SAKUMA EXPO ,B ,Q,6.05,6.05,5.75,5.80,5.85,5.90,244,73721,428301.00,
532714,KEC INTERN  ,A ,Q,420.00,427.00,419.75,423.85,423.85,423.90,500,13018,5503379.00,
532716,GILLA ARBUT ,B ,Q,47.80,47.80,45.95,46.50,46.50,47.05,23,2011,92636.00,
532717,INDOTECHTR  ,B ,Q,103.80,103.80,100.10,101.40,101.40,101.70,89,673,68176.00,
532719,BL KASHYAP  ,T ,Q,10.14,10.99,10.14,10.54,10.54,10.67,37,14838,154642.00,
532720,M&M FINANSER,A ,Q,185.90,195.30,183.60,190.65,190.65,183.75,8967,1282817,244278428.00,
532721,VISA STEEL  ,B ,Q,6.81,6.81,6.61,6.74,6.74,6.81,16,581,3888.00,
532722,NITCO TILES ,B ,Q,23.90,24.30,23.80,24.00,24.00,23.80,15,1349,32514.00,
532725,SOLAR IND   ,A ,Q,1251.45,1251.45,1225.00,1238.60,1241.80,1249.75,244,1549,1919054.00,
532726,GALLAN METAL,B ,Q,42.55,42.55,41.50,41.50,41.50,41.70,20,1308,54557.00,
532728,MALU PAPER  ,B ,Q,28.00,28.30,27.50,27.65,27.50,28.70,17,1060,29613.00,
532729,UTTAM SUGAR ,B ,Q,95.30,96.10,93.60,93.80,93.60,94.95,31,734,69544.00,
532730,STL GLOBAL  ,B ,Q,9.36,9.36,9.00,9.00,9.00,9.11,23,5606,50590.00,
532732,KEWAL KIRAN ,B ,Q,919.00,919.00,873.00,882.00,882.00,883.15,13,49,43839.00,
532733,SUN TVNET   ,A ,Q,535.00,544.85,522.25,526.10,526.10,527.75,4642,167589,89286233.00,
532734,GODAWARI POW,A ,Q,499.00,503.95,486.25,495.05,495.05,491.25,1021,20415,10119154.00,
532735,RSYSTEMINT  ,A ,Q,116.10,116.40,115.25,116.15,116.15,115.55,241,3531,409491.00,
532737,EMKAY GLOB F,B ,Q,70.00,70.35,69.00,70.00,70.00,69.20,36,617,43139.00,
532738,TANTIA CONS ,Z ,Q,1.59,1.59,1.59,1.59,1.59,1.67,6,5073,8066.00,
532740,LOKESH MACH ,T ,Q,38.75,40.00,38.55,39.95,40.00,39.55,8,3425,136301.00,
532741,KAMDHENU    ,B ,Q,120.75,122.30,119.40,119.95,119.75,121.20,157,8336,1003726.00,
532742,PAUSHAK LTD ,X ,Q,4300.65,4489.65,4190.20,4389.40,4350.00,4300.65,185,1060,4601079.00,
532744,GTN TEXTILE ,B ,Q,5.70,5.70,5.70,5.70,5.70,6.00,7,1535,8749.00,
532745,INDICAP     ,X ,Q,34.30,38.05,34.30,36.05,36.05,35.45,50,10104,368848.00,
532746,UNITY INFRA ,Z ,Q,0.98,0.98,0.94,0.95,0.95,0.98,13,4183,3970.00,
532748,PRIME FOCUS ,B ,Q,48.95,51.60,48.20,51.45,51.60,49.30,623,37674,1911336.00,
532749,ALLCARGO    ,A ,Q,133.00,133.00,128.75,132.10,132.50,131.25,234,18844,2462388.00,
532751,EASUNREYRL  ,Z ,Q,1.85,1.99,1.85,1.99,1.99,1.90,5,3930,7551.00,
532754,GMR INFRASTR,A ,Q,26.50,26.75,26.05,26.30,26.30,26.45,724,2792587,73516987.00,
532755,TECH MAH    ,A ,Q,975.00,979.55,957.65,975.05,975.05,975.35,5212,148941,144442720.00,
532756,MAHINDCIE   ,A ,Q,165.95,168.30,164.10,165.10,166.05,165.95,533,15340,2540184.00,
532757,VOLTAMP TRAN,A ,Q,1291.00,1330.00,1283.15,1321.05,1319.20,1298.90,227,672,884539.00,
532759,ATLANTA     ,B ,Q,7.85,7.86,7.51,7.56,7.56,7.90,39,3876,29699.00,
532760,DEEPENR     ,B ,Q,41.80,42.35,41.00,41.55,41.30,41.45,56,1986,82556.00,
532761,HOV SERVICES,B ,Q,38.40,39.40,38.35,38.80,39.40,39.45,34,2272,88422.00,
532762,ACTION CONST,A ,Q,162.55,171.35,161.80,167.20,167.20,161.65,2231,110979,18572502.00,
532764,GEECEE      ,B ,Q,89.00,89.00,86.25,86.35,86.35,88.25,13,70,6061.00,
532766,RICHA IND   ,Z ,Q,0.84,0.84,0.84,0.84,0.84,0.85,1,870,730.00,
532767,GAYATRI PROJ,B ,Q,44.00,45.05,43.30,43.65,43.55,44.10,212,37728,1656366.00,
532768,FIEM INDS   ,B ,Q,613.05,633.00,610.10,615.40,616.60,619.75,555,5482,3386624.00,
532771,JHS SVEN    ,B ,Q,29.75,29.75,28.25,28.25,28.25,29.70,31,10046,283982.00,
532772,DCBBANK     ,A ,Q,109.00,109.25,107.80,108.80,109.05,108.35,524,56165,6101477.00,
532773,GLOBAL VECT ,Z ,Q,47.65,47.65,44.30,46.70,46.70,45.65,25,763,35148.00,
532774,INSPIRISYS  ,B ,Q,36.55,36.55,34.15,34.35,34.90,36.30,240,14647,512457.00,
532775,GTL INFRAST ,B ,Q,1.07,1.08,1.04,1.04,1.04,1.09,760,6008789,6309007.00,
532776,SHIVAM AUTO ,B ,Q,21.35,21.35,20.65,20.70,20.75,21.10,35,7770,161850.00,
532777,INFO EDGE   ,A ,Q,4971.20,5176.60,4882.00,5119.70,5119.70,4966.90,3067,18411,93592584.00,
532779,TORNT POWER ,A ,Q,326.00,335.50,319.25,330.25,330.25,325.80,2395,85960,28260068.00,
532780,PARSVNATH   ,B ,Q,4.90,4.97,4.90,4.96,4.97,4.97,34,10180,50356.00,
532782,SUTLEJ TEXT ,B ,Q,37.10,41.00,37.10,39.45,39.85,39.15,182,12584,499958.00,
532783,DAAWAT      ,A ,Q,52.40,52.65,51.55,51.95,52.15,51.75,294,36529,1902384.00,
532784,SOBHA       ,A ,Q,446.85,467.95,443.00,449.00,450.00,451.20,535,13550,6074212.00,
532785,RUCHIRA PAP ,B ,Q,61.45,61.65,60.10,60.40,60.10,60.35,95,3632,221325.00,
532790,TANLA       ,B ,Q,689.00,699.55,677.35,690.25,690.20,683.55,2065,24346,16812084.00,
532794,ZEEMEDIA    ,B ,Q,5.31,5.41,5.23,5.31,5.30,5.42,13315,273860,1450152.00,
532795,SITINET     ,B ,Q,1.00,1.04,1.00,1.01,1.01,1.05,592,2895764,2914611.00,
532796,LUMAX TECH  ,B ,Q,128.45,130.75,128.00,130.05,130.00,128.55,197,9051,1172156.00,
532797,AUTOIND     ,B ,Q,31.30,31.30,30.00,30.40,30.40,30.60,35,2701,82617.00,
532798,NTWK MED INV,A ,Q,36.25,36.65,36.25,36.50,36.50,36.30,390,77483,2823070.00,
532799,HUBTOWN     ,T ,Q,19.15,19.15,18.00,18.70,18.95,18.70,38,15729,292789.00,
532800,TV18BRDCST  ,A ,Q,29.70,30.45,29.50,29.65,29.65,29.85,410,216524,6437854.00,
532801,CAMBRIDGE   ,B ,Q,39.60,39.60,39.00,39.60,39.60,40.05,38,932,36612.00,
532804,TECHNOCRAFT ,B ,Q,366.95,414.00,366.95,410.50,410.50,362.90,1774,18091,7279528.00,
532805,REDINGTON   ,A ,Q,159.00,163.80,158.00,162.15,162.05,156.90,509,62322,10083688.00,
532806,AI CHAMPDNY ,XT,Q,10.83,10.83,10.83,10.83,10.83,11.40,4,364,3942.00,
532807,CINELINE    ,B ,Q,41.40,42.30,41.15,41.35,41.65,41.70,408,52828,2206300.00,
532808,PGIL        ,B ,Q,177.00,178.55,170.30,178.55,178.55,176.50,10,660,114989.00,
532809,FSL         ,A ,Q,99.00,101.65,97.20,98.35,98.35,96.90,2517,440987,43428318.00,
532810,POWER FINAN ,A ,Q,126.50,128.40,125.10,127.40,127.40,126.05,4384,620141,78849238.00,
532811,AHLUWALIA CO,A ,Q,308.80,315.95,302.25,309.85,310.00,305.00,244,4918,1525568.00,
532812,TRANSWARRANT,T ,Q,2.59,2.68,2.59,2.68,2.68,2.56,3,2300,6032.00,
532813,C & C CONSTR,Z ,Q,6.71,6.71,6.61,6.61,6.61,6.95,11,11200,74150.00,
